Body Type,Sex,Diet,How Often Shower,Heating Energy Source,Transport,Vehicle Type,Social Activity,Monthly Grocery Bill,Frequency of Traveling by Air,Vehicle Monthly Distance Km,Waste Bag Size,Waste Bag Weekly Count,How Long TV PC Daily Hour,How Many New Clothes Monthly,How Long Internet Daily Hour,Energy efficiency,CarbonEmission,TotalScreenTime,ConsumptionScore,AirTravelScore,TravelIntensity,WasteSizeScore,WasteScore,Glass,Plastic,Metal,Paper,Oven,Microwave,Grill,Airfryer,Stove
obese,female,pescatarian,daily,electricity,private,diesel,never,0.39357429718875503,frequently,0.8233823382338235,small,5,0,0.26,9,Yes,3851,9,0.653574297188755,0.6666666666666666,1.4900490049004902,1,5,0,0,0,0,1,0,1,1,1
obese,male,omnivore,more frequently,coal,public,,never,0.7630522088353413,frequently,0.056305630563056305,large,6,12,0.72,4,Sometimes,3008,16,1.4830522088353413,0.6666666666666666,0.7229722972297229,3,18,0,1,1,1,0,0,0,0,1
underweight,male,omnivore,twice a day,natural gas,walk/bicycle,,sometimes,0.8273092369477911,rarely,0.008600860086008601,large,4,14,0.9400000000000001,22,Sometimes,2135,36,1.7673092369477912,0.3333333333333333,0.3419341934193419,3,12,0,0,1,0,1,0,1,1,0
normal,male,pescatarian,daily,natural gas,public,,often,0.4819277108433735,rarely,0.08650865086508651,large,1,0,0.3,0,Sometimes,1367,0,0.7819277108433735,0.3333333333333333,0.41984198419841984,3,3,0,1,0,0,0,0,1,1,1
underweight,female,pescatarian,less frequently,coal,private,lpg,never,0.9277108433734939,rarely,0.44594459445944595,extra large,1,9,0.98,17,Yes,2582,26,1.907710843373494,0.3333333333333333,0.7792779277927793,4,4,1,0,0,1,1,0,0,0,0
underweight,male,omnivore,daily,coal,walk/bicycle,,never,0.5542168674698795,rarely,0.0035003500350035003,medium,3,14,0.44,24,Yes,1454,38,0.9942168674698795,0.3333333333333333,0.3368336833683368,2,6,1,0,1,1,0,0,1,1,0
obese,male,pescatarian,more frequently,electricity,walk/bicycle,,never,0.570281124497992,rarely,0.0077007700770077014,extra large,4,14,0.3,18,Sometimes,1790,32,0.870281124497992,0.3333333333333333,0.341034103410341,4,16,0,0,0,1,1,1,0,0,1
obese,female,pescatarian,daily,electricity,private,petrol,sometimes,0.8313253012048193,never,0.5372537253725372,medium,4,9,0.16,7,Yes,2945,16,0.9913253012048193,0.0,0.5372537253725372,2,8,1,0,1,0,0,1,1,1,1
obese,female,vegetarian,twice a day,wood,public,,often,0.08032128514056228,frequently,0.016101610161016102,small,6,2,0.86,0,No,2181,2,0.9403212851405622,0.6666666666666666,0.6827682768276827,1,6,1,0,1,0,0,1,0,0,0
normal,female,vegan,daily,coal,walk/bicycle,,often,0.04417670682730923,very frequently,0.0,large,2,3,0.22,13,Sometimes,2095,16,0.2641767068273092,1.0,1.0,3,6,1,1,1,0,1,0,0,0,1
obese,female,vegan,daily,coal,walk/bicycle,,often,0.34538152610441764,rarely,0.004100410041004101,medium,5,3,0.0,21,No,1660,24,0.34538152610441764,0.3333333333333333,0.3374337433743374,2,10,1,1,0,0,1,1,1,1,1
obese,male,pescatarian,daily,coal,private,hybrid,never,0.6987951807228915,frequently,0.8842884288428843,extra large,6,7,0.38,10,Sometimes,4497,17,1.0787951807228915,0.6666666666666666,1.550955095509551,4,24,1,1,1,0,0,1,1,1,1
obese,male,pescatarian,less frequently,coal,walk/bicycle,,never,0.41767068273092367,very frequently,0.008100810081008101,small,1,15,0.28,17,Sometimes,3003,32,0.6976706827309237,1.0,1.008100810081008,1,1,1,0,0,1,0,0,1,1,1
overweight,male,omnivore,less frequently,natural gas,public,,sometimes,0.6746987951807228,very frequently,0.0014001400140014,extra large,3,23,0.8200000000000001,10,No,3672,33,1.494698795180723,1.0,1.0014001400140013,4,12,1,0,1,0,1,0,1,1,1
normal,male,vegetarian,more frequently,wood,public,,often,0.05220883534136547,never,0.15801580158015802,medium,3,6,0.34,11,Sometimes,1048,17,0.3922088353413655,0.0,0.15801580158015802,2,6,1,1,1,1,1,1,1,1,1
normal,male,vegan,more frequently,natural gas,walk/bicycle,,never,0.8755020080321284,very frequently,0.0088008800880088,extra large,5,17,0.52,9,No,2778,26,1.3955020080321283,1.0,1.0088008800880088,4,20,0,1,1,1,1,1,0,0,1
obese,male,omnivore,twice a day,natural gas,walk/bicycle,,sometimes,0.14056224899598393,very frequently,0.0017001700170017002,large,7,0,0.06,12,No,3015,12,0.20056224899598393,1.0,1.0017001700170016,3,21,1,0,1,1,0,0,0,0,1
underweight,male,omnivore,twice a day,electricity,private,diesel,never,0.7670682730923695,frequently,0.7435743574357436,medium,7,18,0.74,21,No,3916,39,1.5070682730923695,0.6666666666666666,1.4102410241024104,2,14,1,1,0,0,1,1,0,0,0
underweight,female,vegan,daily,coal,public,,often,0.26104417670682734,never,0.16101610161016103,large,3,3,0.08,4,Sometimes,818,7,0.34104417670682735,0.0,0.16101610161016103,3,9,1,1,1,1,0,0,1,1,0
overweight,female,pescatarian,more frequently,electricity,walk/bicycle,,often,0.9879518072289156,very frequently,0.007800780078007801,large,4,4,0.6,17,Sometimes,2729,21,1.5879518072289156,1.0,1.0078007800780078,3,12,1,1,1,0,1,0,1,1,0
obese,female,omnivore,less frequently,electricity,walk/bicycle,,never,0.4819277108433735,never,0.008500850085008501,large,6,15,0.76,10,Yes,1625,25,1.2419277108433735,0.0,0.008500850085008501,3,18,1,1,0,0,1,1,0,0,0
obese,female,vegan,twice a day,electricity,private,diesel,often,0.823293172690763,rarely,0.8772877287728773,small,4,5,0.1,24,No,3306,29,0.9232931726907629,0.3333333333333333,1.2106210621062106,1,4,0,1,0,1,0,0,1,1,1
overweight,female,vegetarian,less frequently,coal,private,petrol,sometimes,0.9879518072289156,frequently,0.6813681368136814,medium,7,3,0.3,16,Yes,4773,19,1.2879518072289156,0.6666666666666666,1.348034803480348,2,14,0,1,0,0,0,0,0,0,1
overweight,male,vegan,daily,wood,private,diesel,often,0.12851405622489961,very frequently,0.5863586358635864,extra large,7,12,0.68,22,Sometimes,5750,34,0.8085140562248997,1.0,1.5863586358635864,4,28,0,0,0,0,1,0,0,0,0
normal,female,vegan,twice a day,coal,walk/bicycle,,sometimes,0.4538152610441767,rarely,0.0031003100310031005,extra large,2,9,0.42,24,Sometimes,1392,33,0.8738152610441767,0.3333333333333333,0.3364336433643364,4,8,1,1,1,0,0,1,1,1,0
normal,male,pescatarian,twice a day,coal,private,electric,never,0.859437751004016,very frequently,0.357035703570357,small,5,17,0.56,22,Sometimes,2937,39,1.4194377510040161,1.0,1.357035703570357,1,5,1,0,1,0,1,1,0,0,1
overweight,male,pescatarian,more frequently,coal,private,electric,sometimes,0.47791164658634533,very frequently,0.8533853385338535,extra large,2,12,0.08,17,Yes,2618,29,0.5579116465863453,1.0,1.8533853385338535,4,8,1,1,1,0,0,1,1,1,0
normal,male,omnivore,more frequently,electricity,walk/bicycle,,often,0.47791164658634533,frequently,0.0093009300930093,extra large,3,8,0.86,5,Sometimes,2388,13,1.3379116465863454,0.6666666666666666,0.6759675967596759,4,12,0,0,1,0,1,1,1,1,1
obese,male,vegan,twice a day,electricity,private,petrol,sometimes,0.38152610441767065,rarely,0.8840884088408841,small,1,11,0.84,18,No,5392,29,1.2215261044176706,0.3333333333333333,1.2174217421742175,1,1,1,0,0,1,1,1,0,0,1
normal,male,vegan,twice a day,wood,private,petrol,often,0.3293172690763052,very frequently,0.8860886088608861,large,3,17,0.62,23,No,5816,40,0.9493172690763052,1.0,1.8860886088608861,3,9,1,0,1,0,1,0,1,1,1
overweight,female,vegan,less frequently,coal,private,diesel,sometimes,0.9196787148594378,frequently,0.05860586058605861,small,1,5,0.3,9,Yes,1818,14,1.2196787148594377,0.6666666666666666,0.7252725272527253,1,1,0,0,1,0,1,0,0,0,0
obese,male,omnivore,more frequently,coal,private,petrol,sometimes,0.4819277108433735,frequently,0.2834283428342834,large,6,4,0.5,9,Sometimes,4403,13,0.9819277108433735,0.6666666666666666,0.95009500950095,3,18,0,1,0,1,1,0,0,0,1
obese,female,vegan,less frequently,natural gas,private,electric,often,0.5301204819277109,never,0.285028502850285,medium,1,9,0.9,2,No,1586,11,1.430120481927711,0.0,0.285028502850285,2,2,0,0,0,0,1,0,0,0,1
underweight,male,vegetarian,twice a day,wood,private,hybrid,sometimes,0.8152610441767069,never,0.782978297829783,extra large,2,6,0.5,17,No,2448,23,1.3152610441767068,0.0,0.782978297829783,4,8,1,0,1,1,1,1,1,1,1
underweight,male,pescatarian,twice a day,electricity,walk/bicycle,,never,0.0642570281124498,frequently,0.005700570057005701,small,5,15,0.58,11,Sometimes,1393,26,0.6442570281124498,0.6666666666666666,0.6723672367236724,1,5,1,1,0,1,0,0,1,1,0
obese,male,omnivore,more frequently,wood,public,,never,0.8313253012048193,rarely,0.0708070807080708,small,7,21,0.48,0,No,2071,21,1.3113253012048194,0.3333333333333333,0.4041404140414041,1,7,1,1,0,0,1,0,0,0,0
normal,male,pescatarian,daily,natural gas,private,hybrid,sometimes,0.2248995983935743,never,0.2765276527652765,medium,6,21,0.9,24,No,2083,45,1.1248995983935743,0.0,0.2765276527652765,2,12,1,1,1,0,0,0,0,0,1
overweight,male,pescatarian,twice a day,wood,walk/bicycle,,often,0.11646586345381524,never,0.0008000800080008001,large,1,20,0.32,19,Sometimes,1069,39,0.4364658634538152,0.0,0.0008000800080008001,3,3,1,1,0,1,1,1,0,0,1
underweight,female,vegetarian,less frequently,wood,walk/bicycle,,never,0.3012048192771084,rarely,0.0056005600560056,small,5,8,0.2,23,Sometimes,805,31,0.5012048192771084,0.3333333333333333,0.33893389338933894,1,5,0,1,1,1,0,0,1,1,0
normal,female,vegan,daily,wood,walk/bicycle,,never,0.16064257028112447,rarely,0.009900990099009901,small,3,6,0.8200000000000001,12,Sometimes,1045,18,0.9806425702811246,0.3333333333333333,0.3432343234323432,1,3,1,1,1,0,0,0,0,0,0
obese,male,pescatarian,daily,wood,private,diesel,sometimes,0.9718875502008032,frequently,0.373037303730373,extra large,1,14,0.78,1,Yes,3659,15,1.7518875502008031,0.6666666666666666,1.0397039703970397,4,4,0,1,0,1,1,0,0,0,0
obese,female,pescatarian,less frequently,natural gas,walk/bicycle,,often,0.8674698795180723,rarely,0.004100410041004101,small,6,18,0.84,3,No,2051,21,1.7074698795180723,0.3333333333333333,0.3374337433743374,1,6,1,1,0,0,1,1,0,0,0
overweight,male,vegetarian,more frequently,wood,public,,never,0.678714859437751,rarely,0.16031603160316032,large,6,10,0.72,9,Sometimes,2163,19,1.398714859437751,0.3333333333333333,0.49364936493649364,3,18,0,1,1,0,1,1,0,0,0
obese,female,vegetarian,twice a day,coal,walk/bicycle,,often,0.9999999999999999,very frequently,0.00020002000200020003,small,5,18,0.04,5,No,2787,23,1.0399999999999998,1.0,1.0002000200020003,1,5,0,1,1,0,0,1,1,1,0
obese,female,vegan,less frequently,wood,public,,often,0.7831325301204819,rarely,0.06870687068706871,medium,5,7,0.92,14,Yes,1765,21,1.7031325301204818,0.3333333333333333,0.402040204020402,2,10,1,0,1,1,1,0,0,0,1
overweight,female,vegan,more frequently,natural gas,walk/bicycle,,sometimes,0.6385542168674698,never,0.009200920092009202,medium,3,6,0.2,5,Sometimes,809,11,0.8385542168674698,0.0,0.009200920092009202,2,6,1,1,0,1,1,0,1,1,0
underweight,male,vegan,daily,coal,walk/bicycle,,often,0.8072289156626505,rarely,0.005700570057005701,medium,7,18,0.14,24,Sometimes,1593,42,0.9472289156626506,0.3333333333333333,0.339033903390339,2,14,1,1,0,1,0,1,0,0,1
obese,male,vegetarian,daily,natural gas,private,lpg,often,0.08032128514056228,rarely,0.6019601960196019,extra large,3,20,0.92,21,No,4040,41,1.0003212851405623,0.3333333333333333,0.9352935293529352,4,12,0,0,1,1,0,1,0,0,1
obese,male,vegan,daily,natural gas,walk/bicycle,,never,0.610441767068273,rarely,0.006500650065006501,medium,7,23,0.5,18,No,1837,41,1.1104417670682731,0.3333333333333333,0.3398339833983398,2,14,1,1,0,1,1,0,1,1,0
normal,male,vegan,less frequently,coal,walk/bicycle,,often,0.22088353413654618,frequently,0.0051005100510051,medium,7,19,0.9400000000000001,18,Sometimes,2690,37,1.1608835341365462,0.6666666666666666,0.6717671767176717,2,14,1,0,1,0,1,0,1,1,1
overweight,female,vegetarian,more frequently,wood,walk/bicycle,,never,0.8152610441767069,frequently,0.005200520052005201,small,1,6,0.66,4,Yes,1587,10,1.475261044176707,0.6666666666666666,0.6718671867186718,1,1,0,1,0,1,0,1,1,1,1
obese,female,pescatarian,daily,natural gas,private,lpg,never,0.05220883534136547,very frequently,0.6824682468246825,extra large,2,4,0.04,23,Yes,4082,27,0.09220883534136548,1.0,1.6824682468246825,4,8,0,0,1,0,0,0,0,0,0
underweight,male,omnivore,twice a day,wood,private,diesel,never,0.5301204819277109,frequently,0.32933293329332936,large,3,11,0.28,7,Yes,2629,18,0.8101204819277109,0.6666666666666666,0.995999599959996,3,9,0,1,0,1,1,1,0,0,0
normal,female,vegetarian,twice a day,coal,private,hybrid,never,0.5983935742971888,very frequently,0.6211621162116212,extra large,5,8,0.9,17,No,3700,25,1.4983935742971888,1.0,1.6211621162116212,4,20,1,1,1,1,1,0,0,0,0
overweight,female,omnivore,more frequently,wood,walk/bicycle,,often,0.13253012048192772,very frequently,0.006000600060006001,small,2,6,0.84,1,No,2732,7,0.9725301204819277,1.0,1.006000600060006,1,2,0,1,0,0,1,0,1,1,1
obese,female,vegetarian,daily,natural gas,walk/bicycle,,never,0.3293172690763052,very frequently,0.0063006300630063005,extra large,6,17,0.1,15,Sometimes,2946,32,0.4293172690763052,1.0,1.0063006300630064,4,24,1,1,0,0,1,0,0,0,1
overweight,female,vegetarian,twice a day,electricity,private,lpg,often,0.8032128514056224,never,0.9941994199419942,extra large,3,0,0.72,7,Sometimes,3703,7,1.5232128514056225,0.0,0.9941994199419942,4,12,1,1,0,0,0,1,0,0,1
normal,female,vegetarian,daily,natural gas,public,,often,0.5622489959839357,rarely,0.05570557055705571,small,5,20,0.4,12,Yes,1243,32,0.9622489959839358,0.3333333333333333,0.38903890389038903,1,5,0,0,0,1,0,0,1,1,0
underweight,male,omnivore,daily,coal,private,lpg,often,0.05622489959839358,never,0.44994499449944997,medium,6,24,0.6,24,Sometimes,2702,48,0.6562248995983936,0.0,0.44994499449944997,2,12,1,0,1,1,1,0,0,0,0
overweight,female,omnivore,twice a day,wood,private,electric,often,0.7871485943775101,never,0.8764876487648765,small,6,24,0.72,7,Yes,1815,31,1.50714859437751,0.0,0.8764876487648765,1,6,0,1,0,0,1,1,1,1,1
overweight,male,vegetarian,daily,natural gas,walk/bicycle,,never,0.33333333333333337,very frequently,0.0070007000700070005,small,3,5,0.22,16,Sometimes,2204,21,0.5533333333333333,1.0,1.007000700070007,1,3,1,0,1,1,1,0,1,1,0
obese,female,vegetarian,twice a day,coal,private,lpg,sometimes,0.7108433734939759,very frequently,0.8786878687868788,extra large,4,20,0.48,2,Yes,5976,22,1.1908433734939758,1.0,1.8786878687868787,4,16,0,0,1,0,1,0,1,1,0
underweight,male,vegan,twice a day,coal,public,,often,0.03614457831325302,never,0.19911991199119913,small,2,14,0.0,12,Sometimes,1009,26,0.03614457831325302,0.0,0.19911991199119913,1,2,0,1,0,1,1,1,1,1,0
obese,female,pescatarian,less frequently,natural gas,walk/bicycle,,sometimes,0.8835341365461847,frequently,0.0034003400340034003,medium,2,24,0.2,18,Sometimes,1641,42,1.0835341365461848,0.6666666666666666,0.67006700670067,2,4,1,0,1,1,1,1,0,0,0
normal,male,pescatarian,more frequently,electricity,public,,never,0.6586345381526104,very frequently,0.022702270227022703,large,4,3,0.2,2,No,2085,5,0.8586345381526104,1.0,1.0227022702270228,3,12,1,1,1,1,1,1,1,1,0
overweight,female,vegetarian,more frequently,natural gas,private,diesel,never,0.7469879518072289,rarely,0.5063506350635064,medium,7,15,0.3,24,Sometimes,2833,39,1.046987951807229,0.3333333333333333,0.8396839683968398,2,14,1,0,0,0,1,0,0,0,1
normal,female,vegan,more frequently,coal,walk/bicycle,,sometimes,0.8433734939759036,very frequently,0.0047004700470047005,extra large,2,19,0.62,10,Yes,2370,29,1.4633734939759035,1.0,1.0047004700470048,4,8,0,0,1,1,1,0,0,0,1
underweight,female,vegan,more frequently,electricity,public,,never,0.9076305220883533,rarely,0.10871087108710871,medium,7,21,0.26,1,Yes,1221,22,1.1676305220883534,0.3333333333333333,0.442044204420442,2,14,0,0,0,0,1,0,0,0,0
underweight,male,pescatarian,more frequently,wood,public,,often,0.7831325301204819,rarely,0.0748074807480748,large,2,8,0.84,18,Yes,2088,26,1.6231325301204818,0.3333333333333333,0.4081408140814081,3,6,0,1,0,0,1,0,1,1,1
underweight,female,vegetarian,daily,electricity,public,,never,0.9277108433734939,rarely,0.1006100610061006,extra large,7,22,0.74,22,Yes,1984,44,1.6677108433734937,0.3333333333333333,0.4339433943394339,4,28,0,0,0,1,1,0,1,1,1
overweight,female,vegan,twice a day,wood,walk/bicycle,,never,0.16867469879518074,frequently,0.0006000600060006001,medium,4,18,0.0,2,No,1378,20,0.16867469879518074,0.6666666666666666,0.6672667266726672,2,8,1,1,0,0,1,1,0,0,1
normal,female,omnivore,more frequently,electricity,walk/bicycle,,never,0.2530120481927711,rarely,0.006500650065006501,small,6,23,0.72,10,Sometimes,1171,33,0.9730120481927711,0.3333333333333333,0.3398339833983398,1,6,0,0,0,1,0,1,0,0,1
obese,female,omnivore,less frequently,natural gas,walk/bicycle,,never,0.11244979919678713,rarely,0.005900590059005901,small,2,22,0.98,17,No,1609,39,1.0924497991967872,0.3333333333333333,0.3392339233923392,1,2,1,0,0,1,0,1,1,1,1
obese,female,pescatarian,more frequently,natural gas,private,diesel,often,0.9076305220883533,very frequently,0.39593959395939593,extra large,5,8,0.86,7,Sometimes,4662,15,1.7676305220883533,1.0,1.395939593959396,4,20,1,0,1,0,0,1,1,1,1
obese,male,vegetarian,daily,natural gas,public,,often,0.7028112449799196,frequently,0.0317031703170317,small,2,13,0.3,6,Sometimes,1847,19,1.0028112449799196,0.6666666666666666,0.6983698369836984,1,2,1,1,0,1,0,1,1,1,1
obese,female,vegetarian,twice a day,natural gas,public,,never,0.5261044176706827,very frequently,0.054705470547054706,extra large,7,15,0.78,9,No,3456,24,1.3061044176706829,1.0,1.0547054705470547,4,28,1,1,0,1,0,0,1,1,1
obese,female,omnivore,less frequently,coal,walk/bicycle,,often,0.3413654618473896,rarely,0.0007000700070007,extra large,2,20,0.18,12,Sometimes,1773,32,0.5213654618473895,0.3333333333333333,0.334033403340334,4,8,1,0,0,0,0,1,1,1,0
obese,female,vegetarian,daily,natural gas,walk/bicycle,,often,0.4899598393574297,rarely,0.0012001200120012002,small,4,12,0.96,11,Sometimes,1706,23,1.4499598393574296,0.3333333333333333,0.3345334533453345,1,4,1,1,1,0,0,1,0,0,0
normal,male,vegetarian,daily,coal,walk/bicycle,,often,0.0923694779116466,very frequently,0.0013001300130013002,large,1,14,0.58,24,Sometimes,2696,38,0.6723694779116466,1.0,1.0013001300130013,3,3,0,1,1,1,0,1,0,0,0
normal,male,vegetarian,less frequently,coal,walk/bicycle,,sometimes,0.5823293172690763,rarely,0.0070007000700070005,small,2,16,0.32,19,Sometimes,1258,35,0.9023293172690763,0.3333333333333333,0.34033403340334034,1,2,0,1,1,0,1,0,0,0,0
obese,female,omnivore,daily,coal,walk/bicycle,,sometimes,0.14056224899598393,very frequently,0.0034003400340034003,medium,2,9,0.16,11,No,2363,20,0.30056224899598394,1.0,1.0034003400340035,2,4,0,0,1,1,1,1,1,1,1
normal,female,vegetarian,twice a day,electricity,walk/bicycle,,sometimes,0.5943775100401606,never,0.009600960096009602,extra large,1,10,0.8200000000000001,15,No,1162,25,1.4143775100401608,0.0,0.009600960096009602,4,4,0,1,0,0,1,1,1,1,0
obese,female,vegan,less frequently,electricity,private,hybrid,never,0.29718875502008035,never,0.673067306730673,extra large,4,3,0.56,13,No,2207,16,0.8571887550200804,0.0,0.673067306730673,4,16,1,1,1,1,1,0,1,1,0
normal,female,omnivore,less frequently,coal,public,,never,0.3775100401606426,never,0.024802480248024804,extra large,7,2,0.58,7,No,2032,9,0.9575100401606426,0.0,0.024802480248024804,4,28,0,0,0,0,0,1,0,0,1
overweight,male,vegan,more frequently,wood,public,,often,0.21285140562248997,rarely,0.09120912091209121,medium,5,16,0.9400000000000001,13,No,2190,29,1.15285140562249,0.3333333333333333,0.4245424542454245,2,10,1,0,0,1,1,0,0,0,1
normal,female,vegetarian,more frequently,wood,walk/bicycle,,sometimes,0.8072289156626505,never,0.0025002500250025004,small,6,2,0.28,4,No,952,6,1.0872289156626507,0.0,0.0025002500250025004,1,6,1,0,0,1,1,1,0,0,0
overweight,female,pescatarian,more frequently,coal,public,,sometimes,0.5983935742971888,frequently,0.032803280328032806,extra large,4,0,0.42,5,Yes,2312,5,1.0183935742971888,0.6666666666666666,0.6994699469946994,4,16,0,0,0,1,0,0,1,1,1
obese,female,vegetarian,less frequently,electricity,public,,sometimes,0.17269076305220885,never,0.1406140614061406,extra large,4,17,0.36,5,Yes,1214,22,0.5326907630522089,0.0,0.1406140614061406,4,16,0,0,1,0,0,0,0,0,1
normal,female,vegetarian,daily,wood,private,electric,often,0.4538152610441767,rarely,0.30223022302230224,large,4,23,0.58,8,Sometimes,1509,31,1.0338152610441766,0.3333333333333333,0.6355635563556356,3,12,1,1,0,1,0,1,1,1,1
